"","GEOID","NAME.x","pop_2017","pop_2018","pop_change"
"1993","38005","Benson County, North Dakota",6875,6886,0.16
"1994","38007","Billings County, North Dakota",983,946,-3.76398779247202
"1995","38009","Bottineau County, North Dakota",6651,6589,-0.932190648022854
"1996","38011","Bowman County, North Dakota",3226,3195,-0.960942343459392
"1997","38013","Burke County, North Dakota",2253,2213,-1.77541056369285
"1998","38015","Burleigh County, North Dakota",92372,93737,1.47772052137011
"1999","38017","Cass County, North Dakota",170620,174202,2.09940218028367
"2000","38019","Cavalier County, North Dakota",3817,3824,0.183390096934766
"2001","38021","Dickey County, North Dakota",5041,4970,-1.40845070422535
"2002","38023","Divide County, North Dakota",2378,2369,-0.378469301934399
"2003","38025","Dunn County, North Dakota",4349,4387,0.873764083697402
"2004","38027","Eddy County, North Dakota",2321,2313,-0.3446790176648
"2005","38029","Emmons County, North Dakota",3389,3352,-1.09176748303334
"2006","38031","Foster County, North Dakota",3318,3290,-0.843881856540084
"2007","38033","Golden Valley County, North Dakota",1892,1882,-0.528541226215645
"2008","38035","Grand Forks County, North Dakota",70130,70400,0.384999287038357
"2009","38037","Grant County, North Dakota",2387,2380,-0.293255131964809
"2010","38039","Griggs County, North Dakota",2276,2266,-0.439367311072056
"2011","38041","Hettinger County, North Dakota",2601,2576,-0.961168781237985
"2012","38043","Kidder County, North Dakota",2457,2460,0.122100122100122
"2013","38045","LaMoure County, North Dakota",4106,4100,-0.146127618119825
"2014","38047","Logan County, North Dakota",1932,1927,-0.25879917184265
"2015","38049","McHenry County, North Dakota",5951,5927,-0.403293564106873
"2016","38051","McIntosh County, North Dakota",2680,2654,-0.970149253731343
"2017","38053","McKenzie County, North Dakota",11679,12536,7.33795701686788
"2018","38055","McLean County, North Dakota",9607,9608,0.0104090767148954
"2019","38057","Mercer County, North Dakota",8637,8570,-0.77573231446104
"2020","38059","Morton County, North Dakota",30059,30544,1.61349346285638
"2021","38061","Mountrail County, North Dakota",9986,10152,1.66232725816143
"2022","38063","Nelson County, North Dakota",2971,2920,-1.71659373948166
"2023","38065","Oliver County, North Dakota",1822,1837,0.823271130625686
"2024","38067","Pembina County, North Dakota",7050,7016,-0.482269503546099
"2025","38069","Pierce County, North Dakota",4272,4210,-1.45131086142322
"2026","38071","Ramsey County, North Dakota",11574,11557,-0.146880940038016
"2027","38073","Ransom County, North Dakota",5411,5361,-0.924043614858621
"2028","38075","Renville County, North Dakota",2543,2495,-1.88753440817932
"2029","38077","Richland County, North Dakota",16333,16288,-0.275515826853609
"2030","38079","Rolette County, North Dakota",14657,14603,-0.368424643515044
"2031","38081","Sargent County, North Dakota",3883,3883,0
"2032","38083","Sheridan County, North Dakota",1403,1405,0.142551674982181
"2033","38085","Sioux County, North Dakota",4420,4413,-0.158371040723982
"2034","38087","Slope County, North Dakota",674,704,4.45103857566766
"2035","38089","Stark County, North Dakota",30316,30876,1.84720939437921
"2036","38091","Steele County, North Dakota",1915,1910,-0.261096605744125
"2037","38093","Stutsman County, North Dakota",21058,21064,0.0284927343527401
"2038","38095","Towner County, North Dakota",2258,2246,-0.531443755535872
"2039","38097","Traill County, North Dakota",8050,8019,-0.385093167701863
"2040","38099","Walsh County, North Dakota",10920,10802,-1.08058608058608
"2041","38101","Ward County, North Dakota",69628,69034,-0.853105072671914
"2042","38103","Wells County, North Dakota",4089,4055,-0.831499144044999
"2043","38105","Williams County, North Dakota",32916,34061,3.47855146433345
"2044","39001","Adams County, Ohio",27926,27878,-0.171882833202034
"2045","39003","Allen County, Ohio",104157,103642,-0.494445884578089
"2046","39005","Ashland County, Ohio",53299,53477,0.333964989962288
"2047","39007","Ashtabula County, Ohio",98622,98136,-0.492790655229056
"2048","39009","Athens County, Ohio",65563,65936,0.568918444854567
"2049","39011","Auglaize County, Ohio",45778,45784,0.0131067324915898
"2050","39013","Belmont County, Ohio",68889,68472,-0.605321604319993
"2051","39015","Brown County, Ohio",43799,43679,-0.273978857964794
"2052","39017","Butler County, Ohio",375702,378294,0.689908491304278
"2053","39019","Carroll County, Ohio",27825,27578,-0.887690925426774
"2054","39021","Champaign County, Ohio",39005,38864,-0.361492116395334
"2055","39023","Clark County, Ohio",135520,135198,-0.237603305785124
"2056","39025","Clermont County, Ohio",202166,203216,0.519375166942018
"2057","39027","Clinton County, Ohio",41869,41896,0.0644868518474289
"2058","39029","Columbiana County, Ohio",104584,104003,-0.555534307351029
"2059","39031","Coshocton County, Ohio",36602,36574,-0.0764985519916944
"2060","39033","Crawford County, Ohio",42231,42021,-0.497265042267529
"2061","39035","Cuyahoga County, Ohio",1257401,1253783,-0.287736370497558
"2062","39037","Darke County, Ohio",51919,51734,-0.356324274350431
"2063","39039","Defiance County, Ohio",38311,38279,-0.0835269243820313
"2064","39041","Delaware County, Ohio",193024,197008,2.06399204244032
"2065","39043","Erie County, Ohio",75369,75136,-0.309145669970412
"2066","39045","Fairfield County, Ohio",151526,152910,0.91337460237847
"2067","39047","Fayette County, Ohio",28659,28645,-0.0488502739104644
"2068","39049","Franklin County, Ohio",1253507,1275333,1.74119490357852
"2069","39051","Fulton County, Ohio",42296,42305,0.021278607906185
"2070","39053","Gallia County, Ohio",30203,30195,-0.026487435023011
"2071","39055","Geauga County, Ohio",93895,93961,0.0702912828159114
"2072","39057","Greene County, Ohio",164825,165811,0.598210222963749
"2073","39059","Guernsey County, Ohio",39414,39274,-0.355203734713554
"2074","39061","Hamilton County, Ohio",808703,812037,0.412265071354997
"2075","39063","Hancock County, Ohio",75508,75690,0.241034062615882
"2076","39065","Hardin County, Ohio",31576,31542,-0.107676716493539
"2077","39067","Harrison County, Ohio",15397,15307,-0.584529453789699
"2078","39069","Henry County, Ohio",27463,27316,-0.535265630120526
"2079","39071","Highland County, Ohio",43031,43007,-0.055773744509772
"2080","39073","Hocking County, Ohio",28547,28495,-0.182155743160402
"2081","39075","Holmes County, Ohio",43808,43859,0.116417092768444
"2082","39077","Huron County, Ohio",58497,58457,-0.0683795750209412
"2083","39079","Jackson County, Ohio",32624,32524,-0.306522805296714
"2084","39081","Jefferson County, Ohio",67349,66886,-0.687463807925879
"2085","39083","Knox County, Ohio",60945,61215,0.443022397243416
"2086","39085","Lake County, Ohio",229701,230052,0.152807345200935
"2087","39087","Lawrence County, Ohio",61057,60622,-0.712449023044041
"2088","39089","Licking County, Ohio",170678,172293,0.946226227164602
"2089","39091","Logan County, Ohio",45323,45307,-0.0353021644639587
"2090","39093","Lorain County, Ohio",305405,306713,0.428283754358966
"2091","39095","Lucas County, Ohio",433404,432379,-0.236499893863462
"2092","39097","Madison County, Ohio",43732,43988,0.585383700722583
"2093","39099","Mahoning County, Ohio",231857,231064,-0.34202115959406
"2094","39101","Marion County, Ohio",65483,65344,-0.212268833132263
"2095","39103","Medina County, Ohio",176362,177257,0.507478935371565
"2096","39105","Meigs County, Ohio",23234,23160,-0.318498751829216
"2097","39107","Mercer County, Ohio",40723,40806,0.203816025341944
"2098","39109","Miami County, Ohio",104081,104800,0.69080812059838
"2099","39111","Monroe County, Ohio",14239,14090,-1.04642179928366
"2100","39113","Montgomery County, Ohio",531987,532034,0.00883480235419287
"2101","39115","Morgan County, Ohio",14773,14702,-0.480606511879781
"2102","39117","Morrow County, Ohio",34935,34976,0.117360812938314
"2103","39119","Muskingum County, Ohio",85933,86076,0.166408713765375
"2104","39121","Noble County, Ohio",14498,14443,-0.379362670713202
"2105","39123","Ottawa County, Ohio",40769,40709,-0.147170644362138
"2106","39125","Paulding County, Ohio",18951,18872,-0.416864545406575
"2107","39127","Perry County, Ohio",35983,35985,0.00555818025178556
"2108","39129","Pickaway County, Ohio",57075,57420,0.604467805519054
"2109","39131","Pike County, Ohio",28291,28214,-0.272171361917218
"2110","39133","Portage County, Ohio",162080,162644,0.347976307996051
"2111","39135","Preble County, Ohio",41328,41207,-0.292779713511421
"2112","39137","Putnam County, Ohio",34037,33969,-0.199782589534918
"2113","39139","Richland County, Ohio",121533,121324,-0.171969753071182
"2114","39141","Ross County, Ohio",77125,77051,-0.0959481361426256
"2115","39143","Sandusky County, Ohio",59559,59299,-0.436541916419013
"2116","39145","Scioto County, Ohio",76871,76377,-0.642635063938286
"2117","39147","Seneca County, Ohio",55549,55475,-0.133215719454896
"2118","39149","Shelby County, Ohio",48902,48797,-0.214715144574864
"2119","39151","Stark County, Ohio",374273,373475,-0.213213349613785
"2120","39153","Summit County, Ohio",541318,541810,0.0908892739572673
"2121","39155","Trumbull County, Ohio",203341,201794,-0.760790986569359
"2122","39157","Tuscarawas County, Ohio",92531,92526,-0.00540359447104214
"2123","39159","Union County, Ohio",54688,55654,1.7663838502048
"2124","39161","Van Wert County, Ohio",28262,28281,0.0672280801075649
"2125","39163","Vinton County, Ohio",13142,13111,-0.235884949018414
"2126","39165","Warren County, Ohio",223868,226564,1.20428109421623
"2127","39167","Washington County, Ohio",60871,60671,-0.328563683856023
"2128","39169","Wayne County, Ohio",115915,116208,0.252771427338998
"2129","39171","Williams County, Ohio",37061,36936,-0.337281778689188
"2130","39173","Wood County, Ohio",129504,129936,0.33358042994811
"2131","39175","Wyandot County, Ohio",22190,22107,-0.374042361424065
"2132","40001","Adair County, Oklahoma",22136,22113,-0.103903144199494
"2133","40003","Alfalfa County, Oklahoma",5877,5857,-0.340309681810448
"2134","40005","Atoka County, Oklahoma",13899,13874,-0.179869055327721
"2135","40007","Beaver County, Oklahoma",5445,5415,-0.550964187327824
"2136","40009","Beckham County, Oklahoma",22971,22621,-1.52366026729354
"2137","40011","Blaine County, Oklahoma",9680,9634,-0.475206611570248
"2138","40013","Bryan County, Oklahoma",45068,45759,1.53323866157806
"2139","40015","Caddo County, Oklahoma",29437,29342,-0.322723103577131
"2140","40017","Canadian County, Oklahoma",132922,136710,2.84979160710793
"2141","40019","Carter County, Oklahoma",48407,48406,-0.0020658169273039
"2142","40021","Cherokee County, Oklahoma",48404,48599,0.402859267829105
"2143","40023","Choctaw County, Oklahoma",14979,14886,-0.620869216903665
"2144","40025","Cimarron County, Oklahoma",2221,2189,-1.44079243583971
"2145","40027","Cleveland County, Oklahoma",274024,276733,0.988599538726535
"2146","40029","Coal County, Oklahoma",5666,5618,-0.847158489234028
"2147","40031","Comanche County, Oklahoma",123066,122561,-0.410348918466514
"2148","40033","Cotton County, Oklahoma",6000,5929,-1.18333333333333
"2149","40035","Craig County, Oklahoma",14563,14493,-0.480670191581405
"2150","40037","Creek County, Oklahoma",70899,71160,0.368129310709601
"2151","40039","Custer County, Oklahoma",29169,29209,0.13713188659193
"2152","40041","Delaware County, Oklahoma",41878,42112,0.558765939156598
"2153","40043","Dewey County, Oklahoma",4904,4918,0.285481239804241
"2154","40045","Ellis County, Oklahoma",4102,4072,-0.731350560702096
"2155","40047","Garfield County, Oklahoma",62421,62190,-0.370067765655789
"2156","40049","Garvin County, Oklahoma",27751,27823,0.259450109905949
"2157","40051","Grady County, Oklahoma",54351,54733,0.702838954205074
"2158","40053","Grant County, Oklahoma",4458,4418,-0.897263346792283
"2159","40055","Greer County, Oklahoma",6018,5943,-1.24626121635095
"2160","40057","Harmon County, Oklahoma",2758,2721,-1.34155184916606
"2161","40059","Harper County, Oklahoma",3843,3847,0.104085349986989
"2162","40061","Haskell County, Oklahoma",12746,12704,-0.329515142005335
"2163","40063","Hughes County, Oklahoma",13519,13460,-0.436422812338191
"2164","40065","Jackson County, Oklahoma",25574,25384,-0.742942050520059
"2165","40067","Jefferson County, Oklahoma",6270,6223,-0.749601275917065
"2166","40069","Johnston County, Oklahoma",11039,11041,0.0181175831144125
"2167","40071","Kay County, Oklahoma",45173,44880,-0.648617537024329
"2168","40073","Kingfisher County, Oklahoma",15510,15618,0.696324951644101
"2169","40075","Kiowa County, Oklahoma",9127,9001,-1.38051933822724
"2170","40077","Latimer County, Oklahoma",10621,10495,-1.18632897090669
"2171","40079","Le Flore County, Oklahoma",49860,49909,0.0982751704773365
"2172","40081","Lincoln County, Oklahoma",34759,34854,0.273310509508329
"2173","40083","Logan County, Oklahoma",45326,46044,1.58407977761108
"2174","40085","Love County, Oklahoma",9843,9933,0.914355379457482
"2175","40087","McClain County, Oklahoma",37919,38634,1.88559824889897
"2176","40089","McCurtain County, Oklahoma",33026,32966,-0.181675043904802
"2177","40091","McIntosh County, Oklahoma",19874,19819,-0.276743483948878
"2178","40093","Major County, Oklahoma",7730,7718,-0.155239327296248
"2179","40095","Marshall County, Oklahoma",16226,16376,0.924442253173918
"2180","40097","Mayes County, Oklahoma",40929,40980,0.1246060250678
"2181","40099","Murray County, Oklahoma",13797,13875,0.565340291367689
"2182","40101","Muskogee County, Oklahoma",69471,69084,-0.55706697758777
"2183","40103","Noble County, Oklahoma",11421,11411,-0.0875580071797566
"2184","40105","Nowata County, Oklahoma",10448,10383,-0.622128637059724
"2185","40107","Okfuskee County, Oklahoma",12160,12115,-0.370065789473684
"2186","40109","Oklahoma County, Oklahoma",774203,782051,1.01368762456358
"2187","40111","Okmulgee County, Oklahoma",39121,38889,-0.593031875463306
